Order ID,Customer Name,Product,Category,Order Date,Quantity,Price,Total
ORD06984,Sara Hoffman,Headphones,Electronics,2022-07-05,4,100,400
ORD06985,Peter Ramirez,Tablet,Electronics,2025-04-21,1,350,350
ORD06986,Nathaniel Roberts MD,Desk Chair,Furniture,2024-07-18,2,150,300
ORD06987,Amanda Williams,Water Bottle,Accessories,2022-05-12,4,20,80
ORD06988,Yolanda Douglas,Backpack,Accessories,2022-09-09,1,50,50
ORD06989,Allison Nunez DVM,Desk Chair,Furniture,2022-10-03,3,150,450
ORD06990,Richard Wilson,Tablet,Electronics,2023-12-05,2,350,700
ORD06991,Vickie Garrett,Desk Chair,Furniture,2024-03-25,1,150,150
ORD06992,Morgan Jenkins,Smartphone,Electronics,2025-04-28,3,600,1800
ORD06993,Andrea Gill MD,Water Bottle,Accessories,2023-06-01,5,20,100
ORD06994,Stephanie Herrera,Smartphone,Electronics,2023-12-04,4,600,2400
ORD06995,Mark Galvan,Smartphone,Electronics,2022-12-21,5,600,3000
ORD06996,Steven Page,Laptop,Electronics,2024-01-14,5,800,4000
ORD06997,Elizabeth Hall,Tablet,Electronics,2025-01-24,3,350,1050
ORD06998,Meagan Olson,LED Monitor,Electronics,2023-04-14,3,200,600
ORD06999,Matthew Hooper,Headphones,Electronics,2022-09-20,4,100,400
ORD07000,Christopher French,LED Monitor,Electronics,2023-07-31,1,200,200
ORD07001,Tyler Lee,Laptop,Electronics,2022-08-23,4,800,3200
ORD07002,Melissa Hancock,Laptop,Electronics,2022-08-07,4,800,3200
ORD07003,Cynthia Horton,Headphones,Electronics,2024-10-19,3,100,300
ORD07004,Lori Sweeney,Office Desk,Furniture,2023-10-05,2,300,600
ORD07005,Darryl Meyer,Headphones,Electronics,2023-10-25,5,100,500
ORD07006,Lindsey Archer,Headphones,Electronics,2024-07-24,2,100,200
ORD07007,Kristie Ray,Smartphone,Electronics,2024-09-24,5,600,3000
ORD07008,Christopher Gates,Laptop,Electronics,2022-07-27,4,800,3200
ORD07009,Theresa Gordon,Coffee Maker,Home Appliance,2022-07-10,3,70,210
ORD07010,Barbara Romero,Laptop,Electronics,2024-12-23,2,800,1600
ORD07011,Tiffany Perez,LED Monitor,Electronics,2024-09-19,5,200,1000
ORD07012,Joshua Martin,LED Monitor,Electronics,2023-11-17,3,200,600
ORD07013,Sara Reyes,Water Bottle,Accessories,2023-06-08,1,20,20
ORD07014,Hannah Salazar,Tablet,Electronics,2022-09-15,5,350,1750
ORD07015,Ashley Wilson,Desk Chair,Furniture,2022-06-18,2,150,300
ORD07016,Debra Jacobson,Laptop,Electronics,2023-07-01,5,800,4000
ORD07017,Gabriel Miller,Backpack,Accessories,2022-07-24,4,50,200
ORD07018,Nicholas Torres,Headphones,Electronics,2023-02-22,3,100,300
ORD07019,Angela Ferguson,Laptop,Electronics,2023-04-30,1,800,800
ORD07020,Kelly Bailey,Office Desk,Furniture,2024-07-07,2,300,600
ORD07021,Hunter Willis,Office Desk,Furniture,2024-09-13,2,300,600
ORD07022,Dawn Gonzalez,Coffee Maker,Home Appliance,2024-01-03,1,70,70
ORD07023,Diana Rodriguez,Laptop,Electronics,2025-02-21,4,800,3200
ORD07024,Mariah Ward,Headphones,Electronics,2025-04-22,2,100,200
ORD07025,Scott Gray,Smartphone,Electronics,2023-04-30,2,600,1200
ORD07026,Angela Pena,Water Bottle,Accessories,2023-02-13,3,20,60
ORD07027,Jonathan Lawrence,Water Bottle,Accessories,2022-08-17,1,20,20
ORD07028,Kelly Myers,Desk Chair,Furniture,2022-09-16,5,150,750
ORD07029,Jerry Cochran,Smartphone,Electronics,2024-08-19,4,600,2400
ORD07030,James Lee,Smartphone,Electronics,2023-01-15,1,600,600
ORD07031,Alice Roberts MD,Coffee Maker,Home Appliance,2024-10-17,1,70,70
ORD07032,Taylor Stewart DVM,Desk Chair,Furniture,2023-01-24,5,150,750
ORD07033,Melissa Carter,Headphones,Electronics,2025-02-22,3,100,300
ORD07034,Paul Andrews,Tablet,Electronics,2023-12-11,4,350,1400
ORD07035,Frank Barnes,Laptop,Electronics,2024-02-05,5,800,4000
ORD07036,Eric Bass,Headphones,Electronics,2023-01-02,2,100,200
ORD07037,Jesse Campbell,Office Desk,Furniture,2022-09-25,5,300,1500
ORD07038,Jennifer Morrison,Headphones,Electronics,2024-06-13,2,100,200
ORD07039,Alex Parker,Backpack,Accessories,2024-06-20,5,50,250
ORD07040,Sheri Parker,Office Desk,Furniture,2023-10-21,5,300,1500
ORD07041,Taylor Johnson,Desk Chair,Furniture,2023-06-23,2,150,300
ORD07042,Michelle Smith,Water Bottle,Accessories,2024-08-30,2,20,40
ORD07043,Jorge Miller,Coffee Maker,Home Appliance,2022-10-02,1,70,70
ORD07044,Kevin Skinner,Laptop,Electronics,2024-02-14,4,800,3200
ORD07045,Austin Phillips,Desk Chair,Furniture,2023-03-27,4,150,600
ORD07046,Maria Hebert,Desk Chair,Furniture,2022-06-24,2,150,300
ORD07047,Carmen Wood,Office Desk,Furniture,2023-07-29,1,300,300
ORD07048,Donald Meyer,Headphones,Electronics,2024-02-12,5,100,500
ORD07049,Robin Carter,Office Desk,Furniture,2023-03-29,3,300,900
ORD07050,Angel Glenn,Backpack,Accessories,2025-04-14,2,50,100
ORD07051,Carmen Cox,LED Monitor,Electronics,2023-12-28,2,200,400
ORD07052,Jeffrey Humphrey,LED Monitor,Electronics,2022-10-16,1,200,200
ORD07053,George Anderson,Water Bottle,Accessories,2023-08-24,5,20,100
ORD07054,Martha Lee,Backpack,Accessories,2023-01-15,2,50,100
ORD07055,Heather Robinson,Backpack,Accessories,2022-09-03,4,50,200
ORD07056,Tony Yang,Laptop,Electronics,2024-11-30,3,800,2400
ORD07057,David White,LED Monitor,Electronics,2023-04-13,1,200,200
ORD07058,Craig Mills,Office Desk,Furniture,2023-06-12,4,300,1200
ORD07059,Matthew Love,Water Bottle,Accessories,2022-12-20,2,20,40
ORD07060,Amanda Brown,Backpack,Accessories,2023-01-06,4,50,200
ORD07061,Christopher Medina,Smartphone,Electronics,2024-12-21,5,600,3000
ORD07062,James Arellano,Smartphone,Electronics,2024-12-05,5,600,3000
ORD07063,Tracey Rivera,Office Desk,Furniture,2023-08-03,3,300,900
ORD07064,Martha Whitehead,Tablet,Electronics,2023-11-21,1,350,350
ORD07065,Emily Mcknight,LED Monitor,Electronics,2023-06-23,5,200,1000
ORD07066,Amber Lawson,Smartphone,Electronics,2024-05-15,2,600,1200
ORD07067,Taylor Burch,Coffee Maker,Home Appliance,2025-04-13,1,70,70
ORD07068,Mark Mcmillan,Headphones,Electronics,2022-12-22,2,100,200
ORD07069,Nicole Cohen,Office Desk,Furniture,2023-10-27,2,300,600
ORD07070,James Pacheco,Headphones,Electronics,2023-10-02,1,100,100
ORD07071,Jacob Robinson,Tablet,Electronics,2023-03-19,2,350,700
ORD07072,Benjamin Perez,Smartphone,Electronics,2022-09-19,4,600,2400
ORD07073,William Jackson,Laptop,Electronics,2023-03-25,1,800,800
ORD07074,Taylor Wood,Headphones,Electronics,2023-04-05,1,100,100
ORD07075,Jesse Strickland,Tablet,Electronics,2025-01-04,2,350,700
ORD07076,Aaron Blake,Desk Chair,Furniture,2023-08-18,2,150,300
ORD07077,Paul Jordan,Water Bottle,Accessories,2023-06-21,5,20,100
ORD07078,Vanessa Holmes,Backpack,Accessories,2022-11-06,5,50,250
ORD07079,Andrea Taylor,Headphones,Electronics,2022-10-29,2,100,200
ORD07080,Mary Gordon,Smartphone,Electronics,2023-12-01,3,600,1800
ORD07081,Ryan Gonzalez,Office Desk,Furniture,2022-08-15,3,300,900
ORD07082,Mrs. Julia Murray DDS,Water Bottle,Accessories,2024-05-02,5,20,100
ORD07083,Andrea Russo,Headphones,Electronics,2024-01-08,1,100,100
ORD07084,Jerry Garrett,Water Bottle,Accessories,2022-07-24,5,20,100
ORD07085,Kevin Collins,Desk Chair,Furniture,2024-01-19,3,150,450
ORD07086,Denise Robertson,Headphones,Electronics,2025-04-16,1,100,100
ORD07087,Robert Perkins,Headphones,Electronics,2025-03-27,3,100,300
ORD07088,Debra Spears,LED Monitor,Electronics,2022-07-30,5,200,1000
ORD07089,Gabriel Wells,Smartphone,Electronics,2023-06-09,2,600,1200
ORD07090,Helen Chapman,Laptop,Electronics,2024-02-06,1,800,800
ORD07091,Kyle Andersen,Smartphone,Electronics,2024-10-11,4,600,2400
ORD07092,Chelsea Cox,Water Bottle,Accessories,2023-08-03,5,20,100
ORD07093,Richard Walter,Desk Chair,Furniture,2023-08-26,3,150,450
ORD07094,Jillian Williams,Tablet,Electronics,2023-11-26,5,350,1750
ORD07095,Jeffrey Chavez,Coffee Maker,Home Appliance,2023-11-22,5,70,350
ORD07096,Jennifer Lester,Tablet,Electronics,2024-11-17,3,350,1050
ORD07097,Amanda Wagner,Headphones,Electronics,2024-05-29,5,100,500
ORD07098,Thomas Brown,Smartphone,Electronics,2024-06-24,5,600,3000
ORD07099,Mr. Jonathan Young,Smartphone,Electronics,2023-09-03,2,600,1200
ORD07100,James Edwards,Office Desk,Furniture,2022-06-08,5,300,1500
ORD07101,Lynn Blankenship,Smartphone,Electronics,2022-12-31,2,600,1200
ORD07102,Michael Henry,Smartphone,Electronics,2024-01-05,2,600,1200
ORD07103,Teresa Romero,Tablet,Electronics,2022-12-20,2,350,700
ORD07104,Kevin Watts,Laptop,Electronics,2025-01-24,5,800,4000
ORD07105,Kevin Martin,Desk Chair,Furniture,2022-12-12,1,150,150
ORD07106,Kevin Michael,Coffee Maker,Home Appliance,2022-09-11,5,70,350
ORD07107,Margaret Carter,Water Bottle,Accessories,2022-11-26,2,20,40
ORD07108,Deborah Meadows,Tablet,Electronics,2025-03-23,5,350,1750
ORD07109,Spencer Stevenson,Headphones,Electronics,2023-08-09,4,100,400
ORD07110,Steven Hull,Tablet,Electronics,2024-04-11,1,350,350
ORD07111,William Williams,Tablet,Electronics,2022-10-05,4,350,1400
ORD07112,Nicholas Munoz,Coffee Maker,Home Appliance,2022-09-26,2,70,140
ORD07113,Susan Rogers MD,Water Bottle,Accessories,2024-05-06,3,20,60
ORD07114,Glenda Williams,Coffee Maker,Home Appliance,2022-07-08,5,70,350
ORD07115,Sheena Shah,Headphones,Electronics,2023-09-15,1,100,100
ORD07116,Angela Hernandez,Headphones,Electronics,2025-05-03,5,100,500
ORD07117,Matthew Stone,Laptop,Electronics,2025-03-24,1,800,800
ORD07118,Veronica Clark,Backpack,Accessories,2024-01-04,3,50,150
ORD07119,Kimberly Lopez,Water Bottle,Accessories,2023-06-17,3,20,60
ORD07120,Adam Key,Desk Chair,Furniture,2024-08-04,2,150,300
ORD07121,Michelle Owens,Office Desk,Furniture,2025-02-16,1,300,300
ORD07122,Brent Morrison,Office Desk,Furniture,2023-01-09,5,300,1500
ORD07123,Michael Dorsey,Water Bottle,Accessories,2022-11-06,4,20,80
ORD07124,Donald Thomas,Backpack,Accessories,2025-04-16,2,50,100
ORD07125,Natalie Perez,Laptop,Electronics,2025-04-05,1,800,800
ORD07126,Matthew Wright,Water Bottle,Accessories,2024-03-30,4,20,80
ORD07127,Vincent Morris,Smartphone,Electronics,2023-07-05,1,600,600
ORD07128,Lori Pace,Water Bottle,Accessories,2023-10-01,2,20,40
ORD07129,Jonathan Lopez,Office Desk,Furniture,2025-01-04,3,300,900
ORD07130,Carl George,Tablet,Electronics,2022-06-23,4,350,1400
ORD07131,Erika Baldwin,Laptop,Electronics,2023-03-16,1,800,800
ORD07132,Kelly Gilmore,Tablet,Electronics,2022-12-24,4,350,1400
ORD07133,James Carrillo,Coffee Maker,Home Appliance,2025-05-11,2,70,140
ORD07134,Mr. Brian Rhodes,Coffee Maker,Home Appliance,2024-06-16,3,70,210
ORD07135,Lori Mitchell,Desk Chair,Furniture,2025-04-02,4,150,600
ORD07136,Kim Hood,Smartphone,Electronics,2022-06-26,5,600,3000
ORD07137,Jeffrey Dominguez,Laptop,Electronics,2025-02-05,2,800,1600
ORD07138,John Mccarthy,Coffee Maker,Home Appliance,2023-01-02,4,70,280
ORD07139,David Smith,Laptop,Electronics,2024-04-13,3,800,2400
ORD07140,Courtney Marquez,Headphones,Electronics,2024-03-29,3,100,300
ORD07141,Sue Hughes,Tablet,Electronics,2024-04-06,4,350,1400
ORD07142,Mrs. Olivia Gill,Smartphone,Electronics,2024-09-27,1,600,600
ORD07143,Rebecca Rodriguez,Water Bottle,Accessories,2024-10-12,2,20,40
ORD07144,James French,Desk Chair,Furniture,2022-09-08,4,150,600
ORD07145,David Bennett,Backpack,Accessories,2024-01-13,1,50,50
ORD07146,Robert Morris,Tablet,Electronics,2023-03-11,5,350,1750
ORD07147,Stephanie Miller,Laptop,Electronics,2024-06-30,5,800,4000
ORD07148,Megan Lucas,Coffee Maker,Home Appliance,2025-01-09,3,70,210
ORD07149,Amanda Smith,Backpack,Accessories,2022-07-19,1,50,50
ORD07150,John Carpenter,LED Monitor,Electronics,2023-07-14,1,200,200
ORD07151,Wesley Ramirez,Tablet,Electronics,2025-04-03,3,350,1050
ORD07152,James Mendez,Desk Chair,Furniture,2023-01-31,4,150,600
ORD07153,Amanda Hall,Smartphone,Electronics,2023-12-09,4,600,2400
ORD07154,Andrea Young,Water Bottle,Accessories,2024-04-24,5,20,100
ORD07155,Chase Nichols,Smartphone,Electronics,2023-12-24,1,600,600
ORD07156,John Kerr,Office Desk,Furniture,2024-12-31,5,300,1500
ORD07157,Brittany Blake,Laptop,Electronics,2024-10-20,2,800,1600
ORD07158,Matthew Smith,Laptop,Electronics,2024-09-01,5,800,4000
ORD07159,Miranda Beltran,Smartphone,Electronics,2025-03-19,2,600,1200
ORD07160,Hayley Gomez,Headphones,Electronics,2022-05-17,3,100,300
ORD07161,Kaitlyn Jenkins,Office Desk,Furniture,2024-07-12,4,300,1200
ORD07162,Karen Rogers,Desk Chair,Furniture,2022-12-28,5,150,750
ORD07163,Emma James,Coffee Maker,Home Appliance,2024-01-31,5,70,350
ORD07164,Timothy Hill,Water Bottle,Accessories,2023-07-14,2,20,40
ORD07165,Alice Camacho,Desk Chair,Furniture,2025-02-16,1,150,150
ORD07166,Jose Cortez,Water Bottle,Accessories,2025-04-21,3,20,60
ORD07167,Kevin Diaz,Backpack,Accessories,2022-08-02,3,50,150
ORD07168,Jeffrey Conley,Smartphone,Electronics,2025-03-03,5,600,3000
ORD07169,Kendra Cook,Headphones,Electronics,2023-09-21,4,100,400
ORD07170,Derrick Hall,Headphones,Electronics,2023-02-23,1,100,100
ORD07171,Troy Brooks,Water Bottle,Accessories,2022-07-10,1,20,20
ORD07172,Michael Vance,Backpack,Accessories,2023-05-25,4,50,200
ORD07173,Becky Nelson,Smartphone,Electronics,2025-03-10,4,600,2400
ORD07174,Timothy Arnold,Coffee Maker,Home Appliance,2025-01-17,2,70,140
ORD07175,Jennifer Parker,Laptop,Electronics,2023-05-29,4,800,3200
ORD07176,Jeffrey Mayo,Smartphone,Electronics,2023-03-10,3,600,1800
ORD07177,Kristen Tran,Laptop,Electronics,2024-12-17,1,800,800
ORD07178,Scott Scott,Backpack,Accessories,2023-10-03,4,50,200
ORD07179,Casey Coleman,Tablet,Electronics,2023-12-26,3,350,1050
ORD07180,Brittany Johnson,Coffee Maker,Home Appliance,2022-10-19,5,70,350
ORD07181,Zachary Griffin,Desk Chair,Furniture,2023-03-27,4,150,600
ORD07182,Jacob Adams,Office Desk,Furniture,2024-10-13,5,300,1500
ORD07183,Brittany Payne,Water Bottle,Accessories,2023-01-30,1,20,20
ORD07184,Erica Ryan,Water Bottle,Accessories,2023-10-05,2,20,40
ORD07185,Suzanne Molina,Tablet,Electronics,2023-08-21,2,350,700
ORD07186,Randall Stewart,Office Desk,Furniture,2023-07-11,4,300,1200
ORD07187,Michael Thomas,Desk Chair,Furniture,2024-06-06,1,150,150
ORD07188,Brittany Williams PhD,Laptop,Electronics,2023-04-28,2,800,1600
ORD07189,Isaac Blevins,Backpack,Accessories,2022-11-04,2,50,100
ORD07190,Tina Mccullough,Coffee Maker,Home Appliance,2024-08-06,5,70,350
ORD07191,Jacqueline Martinez,Laptop,Electronics,2025-02-05,1,800,800
ORD07192,Lisa Harris,Backpack,Accessories,2022-11-28,1,50,50
ORD07193,Diana Klein,Smartphone,Electronics,2024-12-11,4,600,2400
ORD07194,Megan Nolan,Laptop,Electronics,2023-04-28,1,800,800
ORD07195,Matthew Thomas,Smartphone,Electronics,2024-07-02,5,600,3000
ORD07196,Jackson Bowen,Coffee Maker,Home Appliance,2023-06-01,1,70,70
ORD07197,Maria Schmidt,Desk Chair,Furniture,2022-12-20,2,150,300
ORD07198,Ernest Lawrence,LED Monitor,Electronics,2024-07-18,1,200,200
ORD07199,Frank Glenn,Laptop,Electronics,2024-07-14,3,800,2400
ORD07200,Rebekah Riley,Laptop,Electronics,2022-06-08,2,800,1600
ORD07201,Brittany Murray,Tablet,Electronics,2024-10-21,1,350,350
ORD07202,Jeffrey Hernandez,Coffee Maker,Home Appliance,2023-04-12,4,70,280
ORD07203,Todd Stewart,Desk Chair,Furniture,2022-10-02,3,150,450
ORD07204,Jamie Robinson,Smartphone,Electronics,2023-05-16,3,600,1800
ORD07205,Matthew Griffin,Coffee Maker,Home Appliance,2022-08-02,3,70,210
ORD07206,Susan Rivera,Office Desk,Furniture,2023-09-06,5,300,1500
ORD07207,Michael Ford,Desk Chair,Furniture,2024-03-09,3,150,450
ORD07208,Tammy Smith,Tablet,Electronics,2024-03-22,5,350,1750
ORD07209,Robert Morris,Backpack,Accessories,2025-01-03,1,50,50
ORD07210,Mr. Douglas Galvan,Headphones,Electronics,2023-07-04,1,100,100
ORD07211,Nathan Williams,Headphones,Electronics,2023-07-01,4,100,400
ORD07212,Shannon Contreras,Water Bottle,Accessories,2025-03-15,3,20,60
ORD07213,Jeanette Vasquez,Tablet,Electronics,2023-06-28,3,350,1050
ORD07214,Dr. Michael Ferguson,Tablet,Electronics,2024-10-18,5,350,1750
ORD07215,Melissa Ramsey,Tablet,Electronics,2024-02-13,5,350,1750
ORD07216,Kevin Carroll Jr.,Water Bottle,Accessories,2025-02-18,2,20,40
ORD07217,Devin Owens,Laptop,Electronics,2023-12-09,4,800,3200
ORD07218,Curtis Watts,LED Monitor,Electronics,2024-08-14,2,200,400
ORD07219,Ian Newman,LED Monitor,Electronics,2024-09-16,4,200,800
ORD07220,Andrew Villegas,Office Desk,Furniture,2023-01-03,3,300,900
ORD07221,Justin Fernandez,Tablet,Electronics,2025-02-12,1,350,350
ORD07222,Chad Lara,Backpack,Accessories,2024-04-12,2,50,100
ORD07223,Mary Smith,LED Monitor,Electronics,2023-08-12,4,200,800
ORD07224,Stephen Simpson,Headphones,Electronics,2024-01-09,3,100,300
ORD07225,Michelle Mason,Headphones,Electronics,2022-10-08,4,100,400
ORD07226,David Moore,Desk Chair,Furniture,2022-08-07,4,150,600
ORD07227,Stephanie Fitzgerald,Laptop,Electronics,2022-11-23,3,800,2400
ORD07228,Jessica Harris,Headphones,Electronics,2022-12-05,3,100,300
ORD07229,Angela Rowe,Smartphone,Electronics,2024-10-15,4,600,2400
ORD07230,Wayne Massey,Coffee Maker,Home Appliance,2024-09-16,1,70,70
ORD07231,Christopher Bennett,LED Monitor,Electronics,2023-11-19,1,200,200
ORD07232,Mitchell Lindsey,Backpack,Accessories,2022-11-09,5,50,250
ORD07233,Linda Winters,Smartphone,Electronics,2024-05-18,5,600,3000
ORD07234,Christie West,Coffee Maker,Home Appliance,2022-05-16,1,70,70
ORD07235,Norma Brown,Headphones,Electronics,2022-06-26,3,100,300
ORD07236,Juan Adams,Water Bottle,Accessories,2025-03-31,2,20,40
ORD07237,Rose Taylor,Office Desk,Furniture,2023-01-10,3,300,900
ORD07238,Latoya Walsh,Water Bottle,Accessories,2025-01-10,5,20,100
ORD07239,David Johnson,Desk Chair,Furniture,2024-01-08,4,150,600
ORD07240,Vanessa Curry,LED Monitor,Electronics,2025-03-26,2,200,400
ORD07241,Megan Stephens,Coffee Maker,Home Appliance,2022-12-31,4,70,280
ORD07242,Daniel Roth,LED Monitor,Electronics,2025-01-09,5,200,1000
ORD07243,John Cannon,Coffee Maker,Home Appliance,2024-08-12,4,70,280
ORD07244,Elizabeth Bruce,Office Desk,Furniture,2023-08-14,2,300,600
ORD07245,Colleen Anderson,Desk Chair,Furniture,2024-10-02,5,150,750
ORD07246,Rita Allen,Desk Chair,Furniture,2023-11-06,5,150,750
ORD07247,Frank Freeman,LED Monitor,Electronics,2024-10-14,3,200,600
ORD07248,Charles Archer,Backpack,Accessories,2024-04-05,2,50,100
ORD07249,Rhonda Frost,Laptop,Electronics,2023-04-02,2,800,1600
ORD07250,Chad Jackson,LED Monitor,Electronics,2022-12-26,5,200,1000
ORD07251,Michael Snyder,Smartphone,Electronics,2024-05-01,5,600,3000
ORD07252,Walter Tapia,Headphones,Electronics,2025-04-02,3,100,300
ORD07253,William Jones,Laptop,Electronics,2023-07-11,1,800,800
ORD07254,Denise Martinez,Office Desk,Furniture,2025-03-23,2,300,600
ORD07255,Patricia Manning,Office Desk,Furniture,2024-04-22,3,300,900
ORD07256,Peter Herrera,Coffee Maker,Home Appliance,2022-10-06,3,70,210
ORD07257,Chelsea Baldwin,Desk Chair,Furniture,2024-06-04,5,150,750
ORD07258,Robert Fritz,Coffee Maker,Home Appliance,2023-05-18,4,70,280
ORD07259,Katrina Ramirez,Coffee Maker,Home Appliance,2024-05-26,3,70,210
ORD07260,Adam Terry,Laptop,Electronics,2023-04-17,2,800,1600
ORD07261,Brenda Burnett,Backpack,Accessories,2023-09-02,2,50,100
ORD07262,Nichole Goodwin,Office Desk,Furniture,2024-10-15,4,300,1200
ORD07263,John Thomas,LED Monitor,Electronics,2024-06-17,4,200,800
ORD07264,Michael Wood,Water Bottle,Accessories,2024-06-03,5,20,100
ORD07265,Carla Robinson,LED Monitor,Electronics,2022-07-18,3,200,600
ORD07266,Joshua Chandler,Water Bottle,Accessories,2024-03-12,1,20,20
ORD07267,Beth Lee,Backpack,Accessories,2024-05-20,5,50,250
ORD07268,Renee Blake,Laptop,Electronics,2024-01-07,1,800,800
ORD07269,Jeffrey Espinoza,Tablet,Electronics,2024-09-29,2,350,700
ORD07270,Tracy Berry,Coffee Maker,Home Appliance,2024-09-09,1,70,70
ORD07271,Randy Vaughn,Smartphone,Electronics,2022-10-20,4,600,2400
ORD07272,Eric Farrell,Laptop,Electronics,2023-02-05,1,800,800
ORD07273,Ryan Potts,Office Desk,Furniture,2024-01-09,2,300,600
ORD07274,Eric Simmons,Backpack,Accessories,2025-03-17,4,50,200
ORD07275,Craig Brown,Headphones,Electronics,2024-04-30,4,100,400
ORD07276,Kara Fowler,Tablet,Electronics,2024-01-19,3,350,1050
ORD07277,Megan Rodriguez,Backpack,Accessories,2024-10-07,1,50,50
ORD07278,Peter Diaz,Headphones,Electronics,2025-01-24,1,100,100
ORD07279,Jennifer Sexton,Desk Chair,Furniture,2022-09-27,5,150,750
ORD07280,Hector Torres,Tablet,Electronics,2023-04-05,2,350,700
ORD07281,Matthew Key,LED Monitor,Electronics,2025-04-17,2,200,400
ORD07282,Jennifer Hines,Smartphone,Electronics,2024-03-16,1,600,600
ORD07283,Jeffrey Kirby,Water Bottle,Accessories,2024-11-01,5,20,100
ORD07284,Carolyn Bailey,Tablet,Electronics,2024-05-21,1,350,350
ORD07285,Robin Wright,Tablet,Electronics,2024-06-14,4,350,1400
ORD07286,Megan Dodson,LED Monitor,Electronics,2023-06-06,1,200,200
ORD07287,Whitney Ball,Desk Chair,Furniture,2023-03-08,1,150,150
ORD07288,Theresa Mcconnell,Office Desk,Furniture,2023-04-06,3,300,900
ORD07289,Benjamin Kirby,Office Desk,Furniture,2023-10-29,2,300,600
ORD07290,Elizabeth Ford,Water Bottle,Accessories,2023-09-07,3,20,60
ORD07291,Denise Lyons,Coffee Maker,Home Appliance,2022-11-14,2,70,140
ORD07292,Mark Rodriguez,Laptop,Electronics,2024-01-11,5,800,4000
ORD07293,John Fletcher,LED Monitor,Electronics,2022-11-01,4,200,800
ORD07294,Danielle Miller,Tablet,Electronics,2023-05-02,4,350,1400
ORD07295,Charles Davis,LED Monitor,Electronics,2024-09-09,5,200,1000
ORD07296,Brenda Goodman,Office Desk,Furniture,2024-07-14,3,300,900
ORD07297,Allison Bernard,Backpack,Accessories,2023-09-05,2,50,100
ORD07298,Jack Montes,Desk Chair,Furniture,2025-02-02,3,150,450
ORD07299,Gabrielle Oliver,Office Desk,Furniture,2024-06-24,5,300,1500
ORD07300,Michael Mendoza,Smartphone,Electronics,2024-04-19,4,600,2400
ORD07301,Charles Boyd,Office Desk,Furniture,2024-11-29,4,300,1200
ORD07302,Jeffery Turner,LED Monitor,Electronics,2024-02-28,3,200,600
ORD07303,Jennifer Macdonald,Water Bottle,Accessories,2024-07-05,5,20,100
ORD07304,Dustin Hall,Backpack,Accessories,2024-07-07,2,50,100
ORD07305,Linda Green,Backpack,Accessories,2022-12-11,3,50,150
ORD07306,Timothy Beck,Smartphone,Electronics,2024-09-01,3,600,1800
ORD07307,David Mccall,Laptop,Electronics,2024-09-17,1,800,800
ORD07308,Diane Franco,Laptop,Electronics,2022-05-22,3,800,2400
ORD07309,Dennis Rose,Headphones,Electronics,2024-02-18,5,100,500
ORD07310,Dennis Gill,Desk Chair,Furniture,2023-05-27,5,150,750
ORD07311,Anthony Ryan,Coffee Maker,Home Appliance,2025-01-24,2,70,140
ORD07312,Joseph Graves,Office Desk,Furniture,2023-06-26,2,300,600
ORD07313,Matthew Martin,Smartphone,Electronics,2022-08-08,5,600,3000
ORD07314,Brent White,Office Desk,Furniture,2023-05-15,5,300,1500
ORD07315,Jacqueline Arellano,Headphones,Electronics,2023-02-19,2,100,200
ORD07316,Luis Thompson,Office Desk,Furniture,2024-08-24,4,300,1200
ORD07317,Erica Hughes,Tablet,Electronics,2024-12-07,3,350,1050
ORD07318,Jason Sandoval,Headphones,Electronics,2025-01-15,2,100,200
ORD07319,Jessica Wilson,Smartphone,Electronics,2024-09-26,4,600,2400
ORD07320,Nathaniel White,Desk Chair,Furniture,2024-09-13,4,150,600
ORD07321,Jesse Brown,Backpack,Accessories,2024-02-04,2,50,100
ORD07322,Lisa Hutchinson,Office Desk,Furniture,2022-12-07,5,300,1500
ORD07323,John Green,LED Monitor,Electronics,2023-11-06,4,200,800
ORD07324,Lori Smith,Coffee Maker,Home Appliance,2025-05-11,1,70,70
ORD07325,David Rice,LED Monitor,Electronics,2022-07-22,4,200,800
ORD07326,Brittany Adams,Tablet,Electronics,2025-04-10,3,350,1050
ORD07327,Ryan Parrish,Laptop,Electronics,2023-06-26,3,800,2400
ORD07328,Justin Schultz,Laptop,Electronics,2023-02-18,4,800,3200
ORD07329,Alexander Cabrera,Water Bottle,Accessories,2023-07-10,3,20,60
ORD07330,Robert Fuentes,Water Bottle,Accessories,2025-02-16,4,20,80
ORD07331,Micheal Davis,Headphones,Electronics,2022-09-01,4,100,400
ORD07332,Christopher Reynolds,Smartphone,Electronics,2023-12-31,3,600,1800
ORD07333,Monica Gomez,Backpack,Accessories,2024-10-12,1,50,50
ORD07334,Susan Lopez,LED Monitor,Electronics,2025-04-28,5,200,1000
ORD07335,Timothy Murphy,LED Monitor,Electronics,2022-11-17,5,200,1000
ORD07336,Carol Scott MD,LED Monitor,Electronics,2025-04-10,2,200,400
ORD07337,Jonathan Stephens,LED Monitor,Electronics,2023-09-02,5,200,1000
ORD07338,Jonathan Curtis,Desk Chair,Furniture,2023-11-10,1,150,150
ORD07339,Amy Myers,Headphones,Electronics,2022-05-24,4,100,400
ORD07340,Frederick Pena,Smartphone,Electronics,2025-02-19,1,600,600
ORD07341,Caitlin Shaw,Desk Chair,Furniture,2024-11-10,2,150,300
